Color,Area,Perimeter,Mean Intensity,Eccentricity,Solidity
orange,6.0,6.414213562373095,255.0,0.9606594016383402,1.0
orange,13.0,11.0,255.0,0.9693343439614609,0.65
orange,2.0,0.0,255.0,1.0,1.0
orange,9.0,8.449747468305834,255.0,0.9420510073369355,0.75
orange,7.0,7.414213562373095,255.0,0.8451542547285166,0.875
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,19.0,14.82842712474619,255.0,0.8648250907976307,0.9047619047619048
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,8.0,7.414213562373095,255.0,0.713214926384501,0.8
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,307.0,222.5035713374682,255.0,0.7332486454184581,0.4330042313117066
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,7.0,6.414213562373095,255.0,0.980113056775211,0.7777777777777778
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,12.0,10.035533905932738,255.0,0.7722171893243285,0.75
orange,4.0,4.0,255.0,0.0,1.0
orange,4.0,4.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,16.0,11.242640687119284,255.0,0.6551730762158317,0.7619047619047619
orange,8.0,6.0,255.0,0.9244174147235543,0.6666666666666666
orange,5.0,2.414213562373095,255.0,0.7943886104534382,0.5555555555555556
orange,32.0,27.242640687119284,255.0,0.68772064494073,0.5423728813559322
orange,4.0,4.621320343559642,255.0,0.7905694150420949,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,4.0,4.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,15.0,14.449747468305832,255.0,0.8364006641820556,0.5
orange,3.0,1.0,255.0,1.0,1.0
orange,12.0,11.207106781186548,255.0,0.9737231303459101,0.7058823529411765
orange,1.0,0.0,255.0,0.0,1.0
orange,79.0,62.62741699796952,255.0,0.7108959588234761,0.441340782122905
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,6.0,5.207106781186548,255.0,0.9344400748101542,0.8571428571428571
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,6.0,5.414213562373095,255.0,0.964307844353273,0.8571428571428571
orange,3.0,1.0,255.0,1.0,1.0
orange,54.0,39.9350288425444,255.0,0.7581122100908291,0.6428571428571429
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,14.0,12.82842712474619,255.0,0.9071146240317203,0.875
orange,4.0,2.0,255.0,1.0,1.0
orange,6.0,6.0,255.0,0.7905694150420949,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,3.0,1.2071067811865475,255.0,0.97372313034591,0.75
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,4.0,4.621320343559642,255.0,0.7905694150420949,1.0
orange,11.0,7.82842712474619,255.0,0.951069191007314,0.7333333333333333
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,3.0,1.2071067811865475,255.0,0.97372313034591,0.75
orange,3.0,1.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,7.0,7.207106781186548,255.0,0.8886656215775005,1.0
orange,9.0,7.621320343559642,255.0,0.6179523202784246,0.8181818181818182
orange,2.0,0.0,255.0,1.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,7.0,7.207106781186548,255.0,0.8886656215775005,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,4.0,2.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,11.0,9.621320343559642,255.0,0.840573683334984,0.7857142857142857
orange,259.0,156.81118318204307,255.0,0.7755209906782343,0.5429769392033543
orange,18.0,12.485281374238571,255.0,0.8419984042829378,0.5142857142857142
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,11.0,9.82842712474619,255.0,0.888224118645232,0.8461538461538461
orange,4.0,2.414213562373095,255.0,0.9486832980505138,0.8
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,8.0,7.0,255.0,0.9422323684941285,0.8888888888888888
orange,4.0,4.621320343559642,255.0,0.7905694150420949,1.0
orange,6.0,6.0,255.0,0.7905694150420949,1.0
orange,8.0,8.621320343559642,255.0,0.8228507357554791,0.8888888888888888
orange,5.0,4.414213562373095,255.0,0.9241763718304448,0.8333333333333334
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,64.0,49.14213562373095,255.0,0.6615001989521104,0.5871559633027523
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,9.0,8.207106781186548,255.0,0.8836827247819196,0.8181818181818182
orange,1.0,0.0,255.0,0.0,1.0
orange,4.0,4.621320343559642,255.0,0.7905694150420949,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,6.0,4.207106781186548,255.0,0.6855296187407376,0.75
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,8.0,6.414213562373095,255.0,0.8705242673240075,0.7272727272727273
orange,6.0,5.207106781186548,255.0,0.9770484855851236,0.75
orange,17.0,15.242640687119286,255.0,0.9225804754630772,0.7391304347826086
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,11.0,9.414213562373096,255.0,0.7084437526351621,1.0
orange,5.0,5.207106781186548,255.0,0.816496580927726,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,24.0,18.071067811865476,255.0,0.5474602169464072,0.75
orange,4.0,4.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,29.0,22.071067811865476,255.0,0.9396350046816403,0.6590909090909091
orange,14.0,13.414213562373096,255.0,0.9283724252603228,0.6086956521739131
orange,4.0,4.621320343559642,255.0,0.7905694150420949,1.0
orange,9.0,8.621320343559642,255.0,0.9150029754516157,0.6923076923076923
orange,3.0,1.2071067811865475,255.0,0.97372313034591,0.75
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,7.0,5.207106781186548,255.0,0.990609583447842,0.7
orange,4.0,4.414213562373095,255.0,0.9241763718304448,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,7.0,6.0,255.0,0.9614092233077123,0.875
orange,3.0,1.2071067811865475,255.0,0.97372313034591,0.75
orange,54.0,45.242640687119284,255.0,0.7924633612919711,0.4251968503937008
orange,9.0,9.207106781186548,255.0,0.9294403032006735,1.0
orange,4.0,3.2071067811865475,255.0,0.9128709291752769,0.8
orange,1.0,0.0,255.0,0.0,1.0
orange,22.0,17.65685424949238,255.0,0.8915845689761719,0.8148148148148148
orange,2.0,0.0,255.0,1.0,1.0
orange,16.0,12.82842712474619,255.0,0.9521333860914208,0.64
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,4.0,3.2071067811865475,255.0,0.9128709291752769,0.8
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,8.0,6.414213562373095,255.0,0.8594395636904107,0.5333333333333333
orange,5.0,3.414213562373095,255.0,0.9444348716052977,0.7142857142857143
orange,1.0,0.0,255.0,0.0,1.0
orange,6.0,5.0,255.0,0.9252741613028527,0.8571428571428571
orange,1.0,0.0,255.0,0.0,1.0
orange,10.0,8.82842712474619,255.0,0.6831300510639732,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,3.0,1.2071067811865475,255.0,0.97372313034591,0.75
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,9.0,9.207106781186548,255.0,0.9433647144675052,0.8181818181818182
orange,13.0,12.207106781186548,255.0,0.9417731358997871,0.65
orange,18.0,17.0,255.0,0.9906426352240029,0.782608695652174
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,1.2071067811865475,255.0,0.97372313034591,0.75
orange,3.0,1.2071067811865475,255.0,0.97372313034591,0.75
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,4.0,3.414213562373095,255.0,0.9606594016383402,0.8
orange,1.0,0.0,255.0,0.0,1.0
orange,4.0,3.2071067811865475,255.0,0.9128709291752769,0.8
orange,25.0,18.65685424949238,255.0,0.9296507580487546,0.7142857142857143
orange,8.0,7.207106781186548,255.0,0.9334286130501284,0.8
orange,35.0,27.899494936611664,255.0,0.9436271848629502,0.625
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,13.0,10.621320343559642,255.0,0.7454095194713458,0.8125
orange,3.0,1.0,255.0,1.0,1.0
orange,8.0,6.621320343559642,255.0,0.8420753583206845,0.8
orange,141.0,106.24873734152916,255.0,0.5773960144670776,0.44200626959247646
orange,7.0,5.414213562373095,255.0,0.5380393237895824,0.7
orange,6.0,5.207106781186548,255.0,0.8063287803108177,0.75
orange,4.0,4.414213562373095,255.0,0.9241763718304448,1.0
orange,6.0,6.0,255.0,0.7905694150420949,1.0
orange,6.0,4.207106781186548,255.0,0.9574271077563381,0.75
orange,4.0,3.414213562373095,255.0,0.836165849461683,0.8
orange,1.0,0.0,255.0,0.0,1.0
orange,5.0,3.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,7.0,7.207106781186548,255.0,0.8886656215775005,1.0
orange,16.0,14.035533905932738,255.0,0.8995276213284158,0.64
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,7.0,6.207106781186548,255.0,0.9348803365849727,0.875
orange,1.0,0.0,255.0,0.0,1.0
orange,53.0,32.3492424049175,255.0,0.38819470573746223,0.726027397260274
orange,1.0,0.0,255.0,0.0,1.0
orange,4.0,3.414213562373095,255.0,0.816496580927726,0.6666666666666666
orange,1.0,0.0,255.0,0.0,1.0
orange,28.0,23.692388155425117,255.0,0.9528650557060833,0.6363636363636364
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,5.0,3.0,255.0,0.848528137423857,0.8333333333333334
orange,3.0,1.2071067811865475,255.0,0.97372313034591,0.75
orange,1.0,0.0,255.0,0.0,1.0
orange,41.0,29.31370849898476,255.0,0.6752998280702139,0.7321428571428571
orange,5.0,4.414213562373095,255.0,0.9241763718304448,0.8333333333333334
orange,3.0,1.0,255.0,1.0,1.0
orange,4.0,4.621320343559642,255.0,0.7905694150420949,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,26.0,18.035533905932738,255.0,0.8482769033641147,0.7027027027027027
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,28.0,26.621320343559645,255.0,0.9720378554059831,0.4745762711864407
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,4.0,4.0,255.0,0.0,1.0
orange,3.0,1.2071067811865475,255.0,0.97372313034591,0.75
orange,1.0,0.0,255.0,0.0,1.0
orange,163.0,120.87615433949868,255.0,0.8961182521351155,0.4137055837563452
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,4.0,4.414213562373095,255.0,0.9241763718304448,1.0
orange,8.0,7.207106781186548,255.0,0.8369226226520929,0.8
orange,2.0,0.0,255.0,1.0,1.0
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,14.0,9.207106781186548,255.0,0.9238973474264973,0.8235294117647058
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,175.0,142.18376618407356,255.0,0.7769798150233957,0.2878289473684211
orange,3.0,1.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,7.0,6.414213562373095,255.0,0.9525047769808744,0.7777777777777778
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,10.0,8.621320343559642,255.0,0.8773960751993939,0.9090909090909091
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,4.0,3.2071067811865475,255.0,0.9128709291752769,0.8
orange,1.0,0.0,255.0,0.0,1.0
orange,5.0,5.656854249492381,255.0,0.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,12.0,10.242640687119286,255.0,0.854038267222024,0.7058823529411765
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,6.0,4.621320343559642,255.0,0.8802566520314323,0.6
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,4.0,4.621320343559642,255.0,0.7905694150420949,1.0
orange,6.0,6.414213562373095,255.0,0.8703882797784891,1.0
orange,4.0,3.2071067811865475,255.0,0.9128709291752769,0.8
orange,1.0,0.0,255.0,0.0,1.0
orange,4.0,4.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,29.0,25.27817459305202,255.0,0.882062385328864,0.4603174603174603
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,3.0,1.4142135623730951,255.0,0.8164965809277259,0.75
orange,5.0,5.207106781186548,255.0,0.816496580927726,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,96.0,78.66295090390226,255.0,0.7469880734899945,0.42105263157894735
orange,4.0,4.621320343559642,255.0,0.7905694150420949,1.0
orange,91.0,61.8700576850888,255.0,0.6606446917094266,0.5796178343949044
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,29.0,21.071067811865476,255.0,0.9386210774521802,0.8529411764705882
orange,16.0,15.65685424949238,255.0,0.8764034127105779,0.64
orange,8.0,7.82842712474619,255.0,0.9717592522387207,0.6666666666666666
orange,16.0,16.0,255.0,0.9759000729485332,1.0
orange,220.0,159.84062043356593,255.0,0.8393752807979209,0.4602510460251046
orange,2.0,0.0,255.0,1.0,1.0
orange,22.0,18.449747468305834,255.0,0.9069023342688406,0.6470588235294118
orange,137.0,98.45584412271572,255.0,0.7525932274113044,0.5591836734693878
orange,2.0,0.0,255.0,1.0,1.0
orange,5.0,5.207106781186548,255.0,0.816496580927726,1.0
orange,6.0,5.621320343559642,255.0,0.9457464762860037,0.6666666666666666
orange,15.0,11.65685424949238,255.0,0.6521405955174383,0.9375
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,7.0,6.207106781186548,255.0,0.9348803365849727,0.875
orange,10.0,9.207106781186548,255.0,0.9858050123435246,0.8333333333333334
orange,2.0,0.0,255.0,1.0,1.0
orange,5.0,4.207106781186548,255.0,0.9557961393962537,0.8333333333333334
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,4.0,4.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,7.0,6.0,255.0,0.9614092233077123,0.875
orange,72.0,53.27817459305203,255.0,0.9374021735895846,0.4768211920529801
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,4.0,2.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,76.0,62.7634559672906,255.0,0.8885186154101065,0.4418604651162791
orange,5.0,5.207106781186548,255.0,0.816496580927726,1.0
orange,3.0,1.2071067811865475,255.0,0.97372313034591,0.75
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,18.0,14.82842712474619,255.0,0.9304355893705853,0.6
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,5.0,5.207106781186548,255.0,0.816496580927726,1.0
orange,11.0,10.621320343559642,255.0,0.964545532182046,0.5789473684210527
orange,48.0,35.72792206135786,255.0,0.9054439404799379,0.5783132530120482
orange,115.0,77.62741699796953,255.0,0.8813796807274136,0.4732510288065844
orange,2.0,0.0,255.0,1.0,1.0
orange,11.0,9.82842712474619,255.0,0.8468413944019119,0.8461538461538461
orange,4.0,3.2071067811865475,255.0,0.9128709291752769,0.8
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,5.0,3.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,27.0,20.27817459305202,255.0,0.8748619569303269,0.8181818181818182
orange,4.0,4.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,7.0,6.82842712474619,255.0,0.377964473009227,1.0
orange,4.0,4.621320343559642,255.0,0.7905694150420949,1.0
orange,12.0,12.82842712474619,255.0,0.9744530204670201,0.631578947368421
orange,8.0,7.207106781186548,255.0,0.9322114072842114,0.8
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,5.0,5.207106781186548,255.0,0.816496580927726,1.0
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,14.0,12.242640687119286,255.0,0.6873648192552703,0.7
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,7.0,7.207106781186548,255.0,0.8886656215775005,1.0
orange,18.0,17.82842712474619,255.0,0.9645522431679037,0.6666666666666666
orange,7.0,6.035533905932738,255.0,0.8021087259367566,0.7777777777777778
orange,2.0,0.0,255.0,1.0,1.0
orange,9.0,7.621320343559642,255.0,0.786283935618104,0.9
orange,9.0,9.207106781186548,255.0,0.9294403032006735,1.0
orange,25.0,18.27817459305202,255.0,0.73687658641885,0.8928571428571429
orange,7.0,7.207106781186548,255.0,0.8886656215775005,1.0
orange,12.0,7.0,255.0,0.7963402701292663,0.7058823529411765
orange,24.0,20.86396103067893,255.0,0.9552878325916629,0.5714285714285714
orange,17.0,14.65685424949238,255.0,0.7518575347168786,0.68
orange,6.0,4.414213562373095,255.0,0.9891527151132065,0.6666666666666666
orange,1.0,0.0,255.0,0.0,1.0
orange,7.0,6.207106781186548,255.0,0.9348803365849727,0.875
orange,2.0,0.0,255.0,1.0,1.0
orange,10.0,9.0,255.0,0.9563728019160793,0.9090909090909091
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,4.0,4.621320343559642,255.0,0.7905694150420949,1.0
orange,9.0,9.207106781186548,255.0,0.9294403032006735,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,10.0,9.621320343559642,255.0,0.9465692724274385,0.7692307692307693
orange,6.0,6.0,255.0,0.7905694150420949,1.0
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,9.0,8.414213562373096,255.0,0.7876480070835765,0.8181818181818182
orange,52.0,45.9350288425444,255.0,0.9457020268739195,0.5098039215686274
orange,2.0,0.0,255.0,1.0,1.0
orange,6.0,4.0,255.0,0.9746687158738291,0.75
orange,14.0,12.82842712474619,255.0,0.928118607788518,0.6363636363636364
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,5.0,4.621320343559642,255.0,0.937047641230212,0.7142857142857143
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,4.0,4.0,255.0,0.0,1.0
orange,12.0,10.414213562373096,255.0,0.9767189373998898,0.6666666666666666
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,4.0,4.0,255.0,0.0,1.0
orange,17.0,14.0,255.0,0.9603737211472794,0.7727272727272727
orange,1.0,0.0,255.0,0.0,1.0
orange,12.0,10.207106781186548,255.0,0.6354078300507159,0.6666666666666666
orange,6.0,5.414213562373095,255.0,0.8164965809277259,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,1233.0,806.0498192558055,255.0,0.6922838766478325,0.39242520687460214
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,1.0,255.0,1.0,1.0
orange,4.0,4.0,255.0,0.0,1.0
orange,8.0,8.0,255.0,0.8944271909999159,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,12.0,11.207106781186548,255.0,0.9595793664076724,0.6666666666666666
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,18.0,14.242640687119286,255.0,0.834469829437035,0.8181818181818182
orange,22.0,18.485281374238568,255.0,0.693858650987238,0.7333333333333333
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,6.0,6.207106781186548,255.0,0.8703882797784892,0.8571428571428571
orange,2.0,0.0,255.0,1.0,1.0
orange,11.0,10.621320343559642,255.0,0.8091406059390247,0.7857142857142857
orange,5.0,3.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,4.0,4.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,34.0,25.27817459305202,255.0,0.68643163493141,0.7555555555555555
orange,14.0,10.035533905932738,255.0,0.6417786440064718,0.8235294117647058
orange,4.0,4.414213562373095,255.0,0.9241763718304448,1.0
orange,19.0,14.656854249492381,255.0,0.8724408749873894,0.6785714285714286
orange,53.0,40.48528137423857,255.0,0.654022730715775,0.53
orange,6.0,6.0,255.0,0.7905694150420949,1.0
orange,6.0,5.207106781186548,255.0,0.7382939346214636,0.75
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,4.0,2.0,255.0,1.0,1.0
orange,17.0,16.207106781186546,255.0,0.917510717449317,0.7083333333333334
orange,3.0,3.414213562373095,255.0,0.816496580927726,1.0
orange,15.0,14.863961030678928,255.0,0.8012503800585958,0.5555555555555556
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,3.0,1.2071067811865475,255.0,0.97372313034591,0.75
orange,1.0,0.0,255.0,0.0,1.0
orange,2.0,0.0,255.0,1.0,1.0
orange,19.0,17.414213562373096,255.0,0.8753733654548317,0.6129032258064516
orange,2.0,0.0,255.0,1.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,19.0,15.621320343559642,255.0,0.9686784824518919,0.6551724137931034
orange,20.0,15.449747468305832,255.0,0.8952609558638919,0.6896551724137931
orange,1.0,0.0,255.0,0.0,1.0
orange,9.0,6.414213562373095,255.0,0.9551023438926526,0.6428571428571429
orange,9.0,7.414213562373095,255.0,0.9939907731184917,0.6923076923076923
orange,14.0,11.449747468305834,255.0,0.7420277028257628,0.7
orange,1.0,0.0,255.0,0.0,1.0
orange,1.0,0.0,255.0,0.0,1.0
orange,6.0,6.0,255.0,0.7905694150420949,1.0
orange,1.0,0.0,255.0,0.0,1.0
